A fact sheet with definitions and metadata for this dataset can be found at http://www.stateair.net/web/historical/1/1.html.,,,,,,,,,,
The U.S. Department of State Data Use Statement at http://www.stateair.net/web/historical/1/1.html applies to these and all data available from the Mission China air quality monitoring program.,,,,,,,,,,
,,,,,,,,,,
Site,Parameter,Date (LST),Year,Month,Day,Hour,Value,Unit,Duration,QC Name
Beijing,PM2.5,2016-03-20 13:00,2016,3,20,13,27,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-20 14:00,2016,3,20,14,34,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-20 15:00,2016,3,20,15,29,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-20 16:00,2016,3,20,16,35,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-20 17:00,2016,3,20,17,39,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-20 18:00,2016,3,20,18,47,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-20 19:00,2016,3,20,19,55,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-20 20:00,2016,3,20,20,75,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-20 21:00,2016,3,20,21,75,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-20 22:00,2016,3,20,22,93,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-20 23:00,2016,3,20,23,98,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-21 00:00,2016,3,21,0,97,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-21 01:00,2016,3,21,1,105,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-21 02:00,2016,3,21,2,110,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-21 03:00,2016,3,21,3,118,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-21 04:00,2016,3,21,4,138,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-21 05:00,2016,3,21,5,151,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-21 06:00,2016,3,21,6,152,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-21 07:00,2016,3,21,7,155,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-21 08:00,2016,3,21,8,135,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-21 09:00,2016,3,21,9,112,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-21 10:00,2016,3,21,10,-999,µg/m³,1 Hr,Missing
Beijing,PM2.5,2016-03-21 11:00,2016,3,21,11,170,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-21 12:00,2016,3,21,12,169,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-21 13:00,2016,3,21,13,105,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-21 14:00,2016,3,21,14,99,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-21 15:00,2016,3,21,15,111,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-21 16:00,2016,3,21,16,110,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-21 17:00,2016,3,21,17,122,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-21 18:00,2016,3,21,18,124,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-21 19:00,2016,3,21,19,120,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-21 20:00,2016,3,21,20,131,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-21 21:00,2016,3,21,21,140,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-21 22:00,2016,3,21,22,148,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-21 23:00,2016,3,21,23,143,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-22 00:00,2016,3,22,0,160,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-22 01:00,2016,3,22,1,167,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-22 02:00,2016,3,22,2,171,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-22 03:00,2016,3,22,3,191,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-22 04:00,2016,3,22,4,195,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-22 05:00,2016,3,22,5,185,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-22 06:00,2016,3,22,6,171,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-22 07:00,2016,3,22,7,171,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-22 08:00,2016,3,22,8,139,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-22 09:00,2016,3,22,9,129,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-22 10:00,2016,3,22,10,115,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-22 11:00,2016,3,22,11,104,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-22 12:00,2016,3,22,12,97,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-22 13:00,2016,3,22,13,99,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-22 14:00,2016,3,22,14,90,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-22 15:00,2016,3,22,15,82,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-22 16:00,2016,3,22,16,79,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-22 17:00,2016,3,22,17,61,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-22 18:00,2016,3,22,18,49,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-22 19:00,2016,3,22,19,50,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-22 20:00,2016,3,22,20,49,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-22 21:00,2016,3,22,21,54,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-22 22:00,2016,3,22,22,77,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-22 23:00,2016,3,22,23,85,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-23 00:00,2016,3,23,0,104,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-23 01:00,2016,3,23,1,86,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-23 02:00,2016,3,23,2,81,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-23 03:00,2016,3,23,3,63,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-23 04:00,2016,3,23,4,23,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-23 05:00,2016,3,23,5,10,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-23 06:00,2016,3,23,6,10,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-23 07:00,2016,3,23,7,10,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-23 08:00,2016,3,23,8,7,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-23 09:00,2016,3,23,9,8,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-23 10:00,2016,3,23,10,8,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-23 11:00,2016,3,23,11,6,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-23 12:00,2016,3,23,12,11,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-23 13:00,2016,3,23,13,9,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-23 14:00,2016,3,23,14,8,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-23 15:00,2016,3,23,15,5,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-23 16:00,2016,3,23,16,4,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-23 17:00,2016,3,23,17,5,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-23 18:00,2016,3,23,18,3,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-23 19:00,2016,3,23,19,8,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-23 20:00,2016,3,23,20,13,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-23 21:00,2016,3,23,21,16,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-23 22:00,2016,3,23,22,12,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-23 23:00,2016,3,23,23,7,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-24 00:00,2016,3,24,0,9,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-24 01:00,2016,3,24,1,10,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-24 02:00,2016,3,24,2,14,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-24 03:00,2016,3,24,3,13,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-24 04:00,2016,3,24,4,11,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-24 05:00,2016,3,24,5,10,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-24 06:00,2016,3,24,6,15,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-24 07:00,2016,3,24,7,14,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-24 08:00,2016,3,24,8,8,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-24 09:00,2016,3,24,9,8,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-24 10:00,2016,3,24,10,7,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-24 11:00,2016,3,24,11,6,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-24 12:00,2016,3,24,12,7,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-24 13:00,2016,3,24,13,7,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-24 14:00,2016,3,24,14,11,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-24 15:00,2016,3,24,15,7,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-24 16:00,2016,3,24,16,12,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-24 17:00,2016,3,24,17,13,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-24 18:00,2016,3,24,18,12,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-24 19:00,2016,3,24,19,11,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-24 20:00,2016,3,24,20,30,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-24 21:00,2016,3,24,21,25,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-24 22:00,2016,3,24,22,29,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-24 23:00,2016,3,24,23,18,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-25 00:00,2016,3,25,0,16,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-25 01:00,2016,3,25,1,11,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-25 02:00,2016,3,25,2,14,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-25 03:00,2016,3,25,3,26,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-25 04:00,2016,3,25,4,24,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-25 05:00,2016,3,25,5,52,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-25 06:00,2016,3,25,6,52,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-25 07:00,2016,3,25,7,28,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-25 08:00,2016,3,25,8,18,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-25 09:00,2016,3,25,9,13,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-25 10:00,2016,3,25,10,15,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-25 11:00,2016,3,25,11,15,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-25 12:00,2016,3,25,12,12,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-25 13:00,2016,3,25,13,13,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-25 14:00,2016,3,25,14,10,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-25 15:00,2016,3,25,15,11,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-25 16:00,2016,3,25,16,17,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-25 17:00,2016,3,25,17,25,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-25 18:00,2016,3,25,18,17,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-25 19:00,2016,3,25,19,19,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-25 20:00,2016,3,25,20,27,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-25 21:00,2016,3,25,21,32,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-25 22:00,2016,3,25,22,30,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-25 23:00,2016,3,25,23,34,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-26 00:00,2016,3,26,0,41,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-26 01:00,2016,3,26,1,15,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-26 02:00,2016,3,26,2,9,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-26 03:00,2016,3,26,3,10,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-26 04:00,2016,3,26,4,6,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-26 05:00,2016,3,26,5,6,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-26 06:00,2016,3,26,6,8,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-26 07:00,2016,3,26,7,10,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-26 08:00,2016,3,26,8,7,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-26 09:00,2016,3,26,9,10,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-26 10:00,2016,3,26,10,15,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-26 11:00,2016,3,26,11,10,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-26 12:00,2016,3,26,12,6,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-26 13:00,2016,3,26,13,12,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-26 14:00,2016,3,26,14,10,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-26 15:00,2016,3,26,15,16,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-26 16:00,2016,3,26,16,10,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-26 17:00,2016,3,26,17,13,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-26 18:00,2016,3,26,18,11,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-26 19:00,2016,3,26,19,10,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-26 20:00,2016,3,26,20,8,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-26 21:00,2016,3,26,21,5,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-26 22:00,2016,3,26,22,9,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-26 23:00,2016,3,26,23,6,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-27 00:00,2016,3,27,0,6,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-27 01:00,2016,3,27,1,6,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-27 02:00,2016,3,27,2,10,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-27 03:00,2016,3,27,3,7,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-27 04:00,2016,3,27,4,6,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-27 05:00,2016,3,27,5,8,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-27 06:00,2016,3,27,6,10,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-27 07:00,2016,3,27,7,8,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-27 08:00,2016,3,27,8,9,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-27 09:00,2016,3,27,9,12,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-27 10:00,2016,3,27,10,12,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-27 11:00,2016,3,27,11,6,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-27 12:00,2016,3,27,12,6,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-27 13:00,2016,3,27,13,7,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-27 14:00,2016,3,27,14,6,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-27 15:00,2016,3,27,15,4,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-27 16:00,2016,3,27,16,12,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-27 17:00,2016,3,27,17,10,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-27 18:00,2016,3,27,18,11,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-27 19:00,2016,3,27,19,16,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-27 20:00,2016,3,27,20,23,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-27 21:00,2016,3,27,21,37,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-27 22:00,2016,3,27,22,40,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-27 23:00,2016,3,27,23,43,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-28 00:00,2016,3,28,0,57,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-28 01:00,2016,3,28,1,59,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-28 02:00,2016,3,28,2,62,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-28 03:00,2016,3,28,3,66,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-28 04:00,2016,3,28,4,76,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-28 05:00,2016,3,28,5,73,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-28 06:00,2016,3,28,6,78,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-28 07:00,2016,3,28,7,104,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-28 08:00,2016,3,28,8,79,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-28 09:00,2016,3,28,9,100,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-28 10:00,2016,3,28,10,100,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-28 11:00,2016,3,28,11,100,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-28 12:00,2016,3,28,12,96,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-28 13:00,2016,3,28,13,100,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-28 14:00,2016,3,28,14,109,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-28 15:00,2016,3,28,15,100,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-28 16:00,2016,3,28,16,85,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-28 17:00,2016,3,28,17,87,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-28 18:00,2016,3,28,18,79,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-28 19:00,2016,3,28,19,74,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-28 20:00,2016,3,28,20,65,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-28 21:00,2016,3,28,21,43,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-28 22:00,2016,3,28,22,22,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-28 23:00,2016,3,28,23,13,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-29 00:00,2016,3,29,0,13,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-29 01:00,2016,3,29,1,9,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-29 02:00,2016,3,29,2,6,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-29 03:00,2016,3,29,3,6,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-29 04:00,2016,3,29,4,6,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-29 05:00,2016,3,29,5,4,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-29 06:00,2016,3,29,6,5,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-29 07:00,2016,3,29,7,8,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-29 08:00,2016,3,29,8,24,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-29 09:00,2016,3,29,9,19,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-29 10:00,2016,3,29,10,12,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-29 11:00,2016,3,29,11,12,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-29 12:00,2016,3,29,12,19,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-29 13:00,2016,3,29,13,13,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-29 14:00,2016,3,29,14,21,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-29 15:00,2016,3,29,15,20,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-29 16:00,2016,3,29,16,21,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-29 17:00,2016,3,29,17,23,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-29 18:00,2016,3,29,18,26,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-29 19:00,2016,3,29,19,29,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-29 20:00,2016,3,29,20,35,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-29 21:00,2016,3,29,21,38,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-29 22:00,2016,3,29,22,42,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-29 23:00,2016,3,29,23,36,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-30 00:00,2016,3,30,0,14,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-30 01:00,2016,3,30,1,8,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-30 02:00,2016,3,30,2,9,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-30 03:00,2016,3,30,3,9,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-30 04:00,2016,3,30,4,6,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-30 05:00,2016,3,30,5,5,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-30 06:00,2016,3,30,6,6,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-30 07:00,2016,3,30,7,6,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-30 08:00,2016,3,30,8,12,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-30 09:00,2016,3,30,9,10,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-30 10:00,2016,3,30,10,9,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-30 11:00,2016,3,30,11,8,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-30 12:00,2016,3,30,12,15,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-30 13:00,2016,3,30,13,22,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-30 14:00,2016,3,30,14,21,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-30 15:00,2016,3,30,15,24,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-30 16:00,2016,3,30,16,31,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-30 17:00,2016,3,30,17,34,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-30 18:00,2016,3,30,18,37,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-30 19:00,2016,3,30,19,47,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-30 20:00,2016,3,30,20,64,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-30 21:00,2016,3,30,21,66,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-30 22:00,2016,3,30,22,59,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-30 23:00,2016,3,30,23,75,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-31 00:00,2016,3,31,0,85,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-31 01:00,2016,3,31,1,101,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-31 02:00,2016,3,31,2,114,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-31 03:00,2016,3,31,3,115,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-31 04:00,2016,3,31,4,122,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-31 05:00,2016,3,31,5,129,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-31 06:00,2016,3,31,6,127,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-31 07:00,2016,3,31,7,121,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-31 08:00,2016,3,31,8,137,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-31 09:00,2016,3,31,9,172,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-31 10:00,2016,3,31,10,172,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-31 11:00,2016,3,31,11,183,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-31 12:00,2016,3,31,12,205,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-31 13:00,2016,3,31,13,215,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-31 14:00,2016,3,31,14,218,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-31 15:00,2016,3,31,15,219,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-31 16:00,2016,3,31,16,191,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-31 17:00,2016,3,31,17,149,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-31 18:00,2016,3,31,18,122,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-31 19:00,2016,3,31,19,115,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-31 20:00,2016,3,31,20,156,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-31 21:00,2016,3,31,21,97,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-31 22:00,2016,3,31,22,61,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-03-31 23:00,2016,3,31,23,56,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-04-01 00:00,2016,4,1,0,60,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-04-01 01:00,2016,4,1,1,60,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-04-01 02:00,2016,4,1,2,62,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-04-01 03:00,2016,4,1,3,58,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-04-01 04:00,2016,4,1,4,57,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-04-01 05:00,2016,4,1,5,64,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-04-01 06:00,2016,4,1,6,67,µg/m³,1 Hr,Valid
